RNALocate_ID	Species	RNA_Symbol	RNA_Type	Subcellular_Localization	GO_Accession	PubMed_ID	RNALocate_Score
RL-E-m-0104149	Homo sapiens	FARS2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104150	Homo sapiens	SLC35B2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104151	Homo sapiens	LOC388789	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104152	Homo sapiens	ARF4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104153	Homo sapiens	CNEP1R1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104154	Homo sapiens	TNXB	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104155	Homo sapiens	GAPDH	mRNA	Endoplasmic reticulum	GO:0005783	26272916.0	0.694505649698505
RL-E-m-0104156	Homo sapiens	GLT8D1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104157	Homo sapiens	SDF2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104158	Homo sapiens	ACTB	mRNA	Endoplasmic reticulum	GO:0005783	15081402.0	0.694505649698505
RL-E-m-0104159	Homo sapiens	GLB1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104160	Homo sapiens	INTS2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104161	Homo sapiens	FZD8	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104162	Homo sapiens	REEP3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104163	Homo sapiens	SLC49A4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104164	Homo sapiens	SERPINF2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104165	Homo sapiens	C8orf76	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104167	Homo sapiens	SMIM7	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104168	Homo sapiens	TCF7L1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104169	Homo sapiens	KLKB1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104170	Homo sapiens	MCUR1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104171	Homo sapiens	PLAC1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104172	Homo sapiens	SEL1L	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104173	Homo sapiens	SEMA3F	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104174	Homo sapiens	C6orf89	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104175	Homo sapiens	FCGRT	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104176	Homo sapiens	CHL1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104177	Homo sapiens	PLXNB3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104178	Homo sapiens	TMEM185B	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104179	Homo sapiens	SCAND1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104180	Homo sapiens	HOXD9	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104181	Homo sapiens	FGFRL1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104182	Homo sapiens	CYBRD1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104183	Homo sapiens	S1PR3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104184	Homo sapiens	CLDN7	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104185	Homo sapiens	WNT5B	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104186	Homo sapiens	ECM2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104187	Homo sapiens	CLPTM1L	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104188	Homo sapiens	GOLIM4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104189	Homo sapiens	TRIM59	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104190	Homo sapiens	CAPN5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104191	Homo sapiens	SLC35B3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104192	Homo sapiens	CCDC47	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104193	Homo sapiens	CD68	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104194	Homo sapiens	HSD11B2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104195	Homo sapiens	TNFRSF8	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104196	Homo sapiens	EMC1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104197	Homo sapiens	SELENOP	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104198	Homo sapiens	GFM2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104199	Homo sapiens	ZNF320	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104200	Homo sapiens	PLOD2	mRNA	Endoplasmic reticulum	GO:0005783	25753659.0	0.836757224078988
RL-E-m-0104201	Homo sapiens	STIM2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104202	Homo sapiens	EDEM1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104203	Homo sapiens	TRAM2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104205	Homo sapiens	TMEM214	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104206	Homo sapiens	DNAJC3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104207	Homo sapiens	GALNT1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104208	Homo sapiens	IGSF3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104209	Homo sapiens	BLTP2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104210	Homo sapiens	PHC1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104211	Homo sapiens	MAN1A2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104212	Homo sapiens	ZNF646	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104213	Homo sapiens	IPP	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104214	Homo sapiens	JPH4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104216	Homo sapiens	SRSF4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104217	Homo sapiens	FCRLB	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104218	Homo sapiens	ARL8A	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104219	Homo sapiens	GNS	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104220	Homo sapiens	ZC3H12C	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104221	Homo sapiens	TSPAN32	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104222	Homo sapiens	CTSH	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104223	Homo sapiens	SEC61A1	mRNA	Endoplasmic reticulum	GO:0005783	22679391.0	0.694505649698505
RL-E-m-0104224	Homo sapiens	SCCPDH	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104225	Homo sapiens	FAT4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104226	Homo sapiens	PCMT1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104227	Homo sapiens	TSSK6	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104228	Homo sapiens	KREMEN1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104229	Homo sapiens	CASP7	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104230	Homo sapiens	XPO4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104231	Homo sapiens	REG4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104232	Homo sapiens	PON2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104233	Homo sapiens	TGFB2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104234	Homo sapiens	POR	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104235	Homo sapiens	LEFTY2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104236	Homo sapiens	CMKLR2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104237	Homo sapiens	FLJ30375	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104238	Homo sapiens	SLC10A7	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104239	Homo sapiens	FLJ36644	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104240	Homo sapiens	CHPF2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104241	Homo sapiens	ZC3H12B	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104242	Homo sapiens	ATOSB	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104243	Homo sapiens	THBS3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104244	Homo sapiens	UNC50	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104245	Homo sapiens	LOC100129272	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104246	Homo sapiens	LOC100128570	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104247	Homo sapiens	LOC100128809	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104248	Homo sapiens	H6PD	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104249	Homo sapiens	SMAGP	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104250	Homo sapiens	CYB561	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104251	Homo sapiens	LMLN	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104252	Homo sapiens	MGAT3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104253	Homo sapiens	AREG	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104254	Homo sapiens	ICAM5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104255	Homo sapiens	CYBA	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104256	Homo sapiens	AIFM1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104257	Homo sapiens	UBXN4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104258	Homo sapiens	IL1R2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104259	Homo sapiens	PPP1R3F	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104260	Homo sapiens	KLF8	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104261	Homo sapiens	SCN9A	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104262	Homo sapiens	CYP20A1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104263	Homo sapiens	PLAT	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104265	Homo sapiens	LMAN1L	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104266	Homo sapiens	GDE1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104267	Homo sapiens	AGRN	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104268	Homo sapiens	TMEM116	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104269	Homo sapiens	RHBDD2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104270	Homo sapiens	RCBTB2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104271	Homo sapiens	TMEM248	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104272	Homo sapiens	KCNK1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104273	Homo sapiens	ATP6V0B	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104274	Homo sapiens	FBH1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104275	Homo sapiens	ATAD1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104276	Homo sapiens	SEL1L3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104277	Homo sapiens	KCNN4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104278	Homo sapiens	IGF1R	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104279	Homo sapiens	CYP11B1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104280	Homo sapiens	REEP5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104281	Homo sapiens	GPR158	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104284	Homo sapiens	ENTREP3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104285	Homo sapiens	ABHD2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104286	Homo sapiens	KCNH7	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104287	Homo sapiens	MOCS1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104288	Homo sapiens	PLOD1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.836757224078988
RL-E-m-0104289	Homo sapiens	SYNPO	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104290	Homo sapiens	NEO1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104291	Homo sapiens	CIDEC	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104292	Homo sapiens	KRBOX5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104293	Homo sapiens	ALDH1L2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104294	Homo sapiens	UQCC3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104295	Homo sapiens	ANG	mRNA	Endoplasmic reticulum	GO:0005783	25753659.0	0.694505649698505
RL-E-m-0104296	Homo sapiens	CPA3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104297	Homo sapiens	LSM4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104299	Homo sapiens	TMEM115	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104300	Homo sapiens	LPCAT1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104301	Homo sapiens	DPY19L4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104302	Homo sapiens	C1QTNF6	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104303	Homo sapiens	FMO5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104304	Homo sapiens	CREB3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104305	Homo sapiens	DAGLB	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104306	Homo sapiens	SELENOT	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104307	Homo sapiens	CD59	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104308	Homo sapiens	IL10RB	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104309	Homo sapiens	POM121	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104310	Homo sapiens	MIEF2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104311	Homo sapiens	TMT1A	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104312	Homo sapiens	ANAPC13	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104313	Homo sapiens	PMEL	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104314	Homo sapiens	ST3GAL3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104315	Homo sapiens	PAM	mRNA	Endoplasmic reticulum	GO:0005783	25753659.0	0.694505649698505
RL-E-m-0104316	Homo sapiens	TCN1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104317	Homo sapiens	ZMPSTE24	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104318	Homo sapiens	TMED7	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104319	Homo sapiens	ILK	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104320	Homo sapiens	GOLT1B	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104321	Homo sapiens	SKI	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104322	Homo sapiens	ITM2B	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104323	Homo sapiens	ECE1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104325	Homo sapiens	BCHE	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104326	Homo sapiens	GATM	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104327	Homo sapiens	ECM1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104328	Homo sapiens	OSTM1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104329	Homo sapiens	FAM110C	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104330	Homo sapiens	ATL2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104331	Homo sapiens	CKMT2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104332	Homo sapiens	SQLE	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104333	Homo sapiens	PACC1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104334	Homo sapiens	NOTCH3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104335	Homo sapiens	HAPLN1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104336	Homo sapiens	LZTS1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104337	Homo sapiens	ZDHHC5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104338	Homo sapiens	FADS3	mRNA	Endoplasmic reticulum	GO:0005783	22679391.0	0.694505649698505
RL-E-m-0104339	Homo sapiens	ALS2CL	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104340	Homo sapiens	SLC1A4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104341	Homo sapiens	TFRC	mRNA	Endoplasmic reticulum	GO:0005783	22679391.0	0.836757224078988
RL-E-m-0104342	Homo sapiens	H2AX	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104343	Homo sapiens	Inositol-3-phosphate Receptor (IP3 Receptor)	mRNA	Endoplasmic reticulum	GO:0005783	22679391.0	0.694505649698505
RL-E-m-0104344	Homo sapiens	PLXND1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104345	Homo sapiens	CRISP3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104346	Homo sapiens	ASPHD2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104347	Homo sapiens	PCYOX1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104348	Homo sapiens	BMP4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104349	Homo sapiens	SLC2A5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104350	Homo sapiens	SLC3A2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104351	Homo sapiens	ITGB5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104352	Homo sapiens	SEMA3A	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104353	Homo sapiens	MYO10	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104354	Homo sapiens	MYO9B	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104355	Homo sapiens	PNKD	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104356	Homo sapiens	ITIH4	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104357	Homo sapiens	ELL3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104359	Homo sapiens	REN	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104361	Homo sapiens	SEC22C	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104362	Homo sapiens	TMEM80	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104363	Homo sapiens	MEF2A	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104364	Homo sapiens	NAGA	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104365	Homo sapiens	QSOX2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104366	Homo sapiens	FUCA1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104367	Homo sapiens	DNAJC19	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104368	Homo sapiens	MINPP1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104369	Homo sapiens	LOC100129973	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104370	Homo sapiens	IDS	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104371	Homo sapiens	PRR14L	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104374	Homo sapiens	MFGE8	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104375	Homo sapiens	PBXIP1	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104376	Homo sapiens	CD40	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104378	Homo sapiens	MIA2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104379	Homo sapiens	MIA3	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104380	Homo sapiens	TLCD5	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104381	Homo sapiens	KCNH2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
RL-E-m-0104382	Homo sapiens	PEX2	mRNA	Endoplasmic reticulum	GO:0005783	21613539.0	0.694505649698505
